date,symphony_id,ticker,weight_pct,shares,market_value,source
2026-05-10,jtQvlI5wINrxpOfxgmgl,UPRO,0.4839,1.42745,198.729589,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,EUM,5.2863,135.77369,2171.0213031,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,TECL,2.851,6.06398,1170.8938982,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,BTAL,4.3435,148.40499,1783.8279798,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,TQQQ,1.9411,10.45101,797.2030428,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,SHV,1.4729,5.49003,604.8915054,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,VIXY,14.9851,227.51333,6154.2355765,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,SGOV,26.9715,110.2402,11076.935296,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,GLD,15.9779,15.12777,6561.9727929,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,UVXY,1.4736,16.76483,605.210363,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,UDOW,2.333,15.78496,958.147072,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,TMV,1.4943,16.22716,613.7111912,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,USMV,2.9971,13.09046,1230.8959538,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,BIL,13.4366,60.33521,5518.2583066,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,SQQQ,2.3195,22.37715,952.5952755,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,PSQ,1.4915,23.37095,612.5525995,symphony-stats-meta
2026-05-10,jtQvlI5wINrxpOfxgmgl,$USD,0.141,57.92,57.92,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,EUM,2.6346,66.48945,1065.160989,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,TECL,2.8451,5.72811,1150.2617691,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,BTAL,2.1878,74.3303,884.53057,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,SHV,1.484,5.44592,599.9770064,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,VIXY,22.1634,326.73259,8960.64128075,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,SGOV,26.9788,108.54324,10907.5101876,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,GLD,15.9977,14.87581,6467.8534299,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,UVXY,1.492,16.32072,603.2138112,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,UDOW,2.3369,15.47608,944.814684,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,TMV,1.4924,15.68473,603.3915631,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,USMV,2.9989,12.8835,1212.466185,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,BIL,13.4415,59.40523,5434.3904404,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,SQQQ,2.3254,22.26824,940.1650928,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,PSQ,1.5086,23.35069,609.9200228,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,$USD,0.1127,45.58,45.58,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,EUM,4.7104,0.5058,8.360874,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,TECL,15.9114,0.14722,28.2426848,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,BTAL,4.9749,0.73312,8.8304304,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,SHV,3.0025,0.04837,5.3294066,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,VIXY,9.759,0.64491,17.3222826,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,SGOV,27.0952,0.47857,48.09389215,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,GLD,18.4156,0.0755,32.687725,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,TMV,1.5014,0.06787,2.66491555,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,USMV,3.008,0.05653,5.3392585,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,PSQ,1.5032,0.10122,2.6681592,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,$USD,10.1183,17.96,17.96,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,UPRO,0.002,0.00701,0.9945087,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,EUM,0.8967,27.85003,450.3349851,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,GLDM,3.9976,21.63987,2007.5307399,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,BTAL,1.0364,43.3728,520.4736,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,SHV,1.2271,5.59204,616.2148478,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,VIXY,9.2006,169.18389,4620.4120359,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,SGOV,40.4731,202.22957,20325.08293285,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,GLD,9.7448,11.36744,4893.7397572,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,UVXY,3.5801,49.02886,1797.8882962,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,UDOW,5.2519,43.21563,2637.4498989,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,TMV,1.2306,15.62162,617.9912872,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,USMV,5.2434,27.91453,2633.1776149,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,BIL,11.0384,60.58644,5543.3563278,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,SQQQ,5.7499,68.76738,2887.5422862,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,PSQ,1.2088,23.26653,607.0237677,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,$USD,0.1186,59.55,59.55,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,UPRO,0.0026,0.00701,1.0175015,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,EUM,0.8888,21.59941,348.6144774,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,GLDM,3.9938,17.01297,1566.46921275,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,BTAL,1.0421,34.20342,408.730869,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,SHV,1.2267,4.36606,481.1616423,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,VIXY,9.189,134.98812,3604.182804,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,GLD,5.2416,4.81218,2055.9076614,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,UVXY,3.576,39.5437,1402.615039,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,UDOW,5.2695,33.1437,2066.841132,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,TMV,1.2269,12.23253,481.2277302,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,USMV,5.2474,21.63439,2058.18769265,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,BIL,11.0408,47.3252,4330.492426,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,SQQQ,50.7277,484.45914,19896.7368798,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,PSQ,1.227,18.58146,481.259814,symphony-stats-meta
2026-05-14,sRxc0F27TQYj10bWwIlO,$USD,0.1,39.21,39.21,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SDOW,4.0929,56.67646,1632.282048,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,GLDM,8.0777,35.80952,3221.4244192,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,TMF,2.4593,30.0305,980.79613,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,UUP,0.2905,4.17292,115.8611238,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,TECL,12.0898,24.74849,4821.5008218,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SPXS,0.2911,4.19066,116.081282,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,TQQQ,4.0684,21.53568,1622.4981312,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,VTI,2.0857,2.29343,831.7811924,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SHV,1.228,4.44277,489.74875095,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SH,1.2288,14.59809,490.0578813,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SGOV,40.5045,160.65907,16153.46619315,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,GLD,10.4615,9.99652,4172.0976046,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,USMV,5.246,22.08992,2092.1363232,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,VIXM,0.369,9.23589,147.17390715,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SQQQ,0.3886,3.60588,154.9807224,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,PSQ,7.0178,106.37542,2798.7373002,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,$USD,0.1004,40.03,40.03,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SDOW,4.091,56.67646,1631.7152834,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,GLDM,8.0784,35.80952,3222.1406096,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,TMF,2.4605,30.0305,981.39674,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,UUP,0.2905,4.17292,115.8819884,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,TECL,12.1025,24.74849,4827.1929745,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SPXS,0.2909,4.19066,116.0393754,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,TQQQ,4.0678,21.53568,1622.4981312,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,VTI,2.0857,2.29343,831.9187982,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SHV,1.2279,4.44277,489.7709648,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SH,1.2283,14.59809,489.9119004,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SGOV,40.5012,160.65907,16154.2694885,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,GLD,10.4584,9.99652,4171.4478308,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,USMV,5.2447,22.08992,2091.915424,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,VIXM,0.3689,9.23589,147.1277277,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SQQQ,0.3886,3.60588,154.9807224,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,PSQ,7.0142,106.37542,2797.673546,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,$USD,0.1004,40.03,40.03,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SDOW,4.091,56.67646,1631.7152834,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,GLDM,8.0784,35.80952,3222.1406096,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,TMF,2.4605,30.0305,981.39674,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,UUP,0.2905,4.17292,115.8819884,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,TECL,12.1025,24.74849,4827.1929745,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SPXS,0.2909,4.19066,116.0393754,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,TQQQ,4.0678,21.53568,1622.4981312,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,VTI,2.0857,2.29343,831.9187982,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SHV,1.2279,4.44277,489.7709648,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SH,1.2283,14.59809,489.9119004,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SGOV,40.5012,160.65907,16154.2694885,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,GLD,10.4584,9.99652,4171.4478308,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,USMV,5.2447,22.08992,2091.915424,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,VIXM,0.3689,9.23589,147.1277277,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SQQQ,0.3886,3.60588,154.9807224,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,PSQ,7.0142,106.37542,2797.673546,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,$USD,0.1004,40.03,40.03,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SDOW,4.1643,56.67646,1645.8843984,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,GLDM,8.1412,35.80952,3217.6644196,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,TMF,2.4584,30.0305,971.6368275,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,UUP,0.2927,4.17292,115.694207,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,TECL,11.3125,24.74849,4471.0622034,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SPXS,0.3001,4.19066,118.594420802,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,TQQQ,3.9346,21.53568,1555.0914528,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,VTI,2.0898,2.29343,825.9558802,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SHV,1.2392,4.44277,489.771409077,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SH,1.248,14.59809,493.257782628,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SGOV,40.8766,160.65907,16155.779683758,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,GLD,10.5435,9.99652,4167.1493272,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,USMV,5.3426,22.08992,2111.5754528,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,VIXM,0.3713,9.23589,146.7582921,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SQQQ,0.4084,3.60588,161.3991888,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,PSQ,7.1754,106.37542,2835.958059658,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,$USD,0.1013,40.03,40.03,symphony-stats-meta
